progress,duration_sec,finished,consent,responsible,owner_surrender,state_prov,long_work,org_type,org_type_other,org_type_recode,intake_type,intake_type_other,intake_type_recode,yearly_dog_intake,percent_owner_surrender,shelter_soft,shelter_soft_other,shelter_soft_recode,shelter_soft_recode1,s1_primary,s1_breed1,s1_purebred,s1_breed2,s1_colour1,s1_colour2,s1_reason1,s1_additional1,s1_reason2,s1_additional2,s1_reason3,s1_additional3,s1_reason4,s1_additional4,s1_reason5,s1_additional5,s1_reason6,s1_additional6,s1_reason7,s1_additional7,s1_reason8,s1_additional8,s1_reason9,s1_additional9,s1_reason10,s2_primary,s2_breed1,s2_purebred,s2_breed2,s2_colour1,s2_colour2,s2_reason1,s2_additional1,s2_reason2,s2_additional2,s2_reason3,s2_additional3,s2_reason4,s2_additional4,s2_reason5,s2_additional5,s2_reason6,s2_additional6,s2_reason7,s2_additional7,s2_reason8,s2_additional8,s2_reason9,s2_additional9,s2_reason10,s3_primary,s3_breed1,s3_purebred,s3_breed2,s3_colour1,s3_colour2,s3_reason1,s3_additional1,s3_reason2,s3_additional2,s3_reason3,s3_additional3,s3_reason4,s3_additional4,s3_reason5,s3_additional5,s3_reason6,s3_additional6,s3_reason7,s3_additional7,s3_reason8,s3_additional8,s3_reason9,s3_additional9,s3_reason10,s4_primary,s4_breed1,s4_purebred,s4_breed2,s4_colour1,s4_colour2,s4_reason1,s4_additional1,s4_reason2,s4_additional2,s4_reason3,s4_additional3,s4_reason4,s4_additional4,s4_reason5,s4_additional5,s4_reason6,s4_additional6,s4_reason7,s4_additional7,s4_reason8,s4_additional8,s4_reason9,s4_additional9,s4_reason10,reason_accurate,percent_human,percent_animal,choose_primary,more_than_one,owner_provide_one,owner_truth,assistance_change,difficult_change,scenarios_reflect,explain_scenarios,order
100,828,TRUE,"YES, I consent to participate in this study",Yes,Yes,Utah,5 + years,Municipally (governmentally) operated,,Municipally (governmentally) operated,Open intake (no appointment),,Open intake (no appointment),1500,25,Chameleon,,Chameleon,Chameleon,Life Change - New Baby/Divorce/Relation Split/etc.,Black Mouthcur,Mixed, German Shepherd,Tan,Brown,Life Change - New Baby/Divorce/Relation Split/etc.,Yes,Behaviour - Pet Is Not Good With Children,Yes,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,,,Life Change-Human Illness/Injury/CareHome/Hospital,Labrador Retriever,Mixed, Border Collie,Black,White,Home - Pet Is Showing Signs Of Stress In The Home,Yes,Life Change-Human Illness/Injury/CareHome/Hospital,No,,,,,,,,,,,,,,,,No Time For Pet/Pet Is Too Much Responsibility,Labrador Retriever,Mixed, German Shepherd,Tan,White,No Time For Pet/Pet Is Too Much Responsibility,Yes,Moving/Evicted - Cant Take Pet Where Owner Going,No,,,,,,,,,,,,,,,,No Time For Pet/Pet Is Too Much Responsibility,Australian Cattle Dog/Red Heeler,Mixed, Labrador Retriever,Tan,Red,No Time For Pet/Pet Is Too Much Responsibility,Yes,Allergies - Person Has Allergies To Pet,No,,,,,,,,,,,,,,,,7,50,80,"The most pressing issue, or the one that encompasses most of the issues they're seeing.",Strongly Agree,Strongly Agree,Agree,Somewhat Disagree,Somewhat Agree,5,"They are pretty similar. We get a lot of people that say they just don't have time, or when presented with other options have already made up their mind.",Scenario#3-DatainputScenario#4-DatainputScenario#2-DatainputScenario#1-Datainput
3,8051,FALSE,"YES, I consent to participate in this study",Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,9463,TRUE,"YES, I consent to participate in this study",Yes,Yes,Florida,> 1 -  2 years,Private shelter,,Private shelter/rescue,Limited intake (only when space in the shelter is available for that animal),,Limited intake (only when space in the shelter is available for that animal),750,25,Shelterluv,,Shelterluv,Shelterluv,Life Change - New Baby/Divorce/Relation Split/etc.,Belgian Malinois,Mixed, German Shepherd,Tan,Black,Behaviour - Too Active,Yes,Behaviour - Chases Livestock/Farm Animals,No,,,,,,,,,,,,,,,,Behaviour - Destructive (Chews/Digs/Scratches/etc),Labrador Retriever,Mixed, American Staffordshire Terrier,Black,White,Home - Pet Is Showing Signs Of Stress In The Home,Yes,Life Change-Human Illness/Injury/CareHome/Hospital,No,,,,,,,,,,,,,,,,Behaviour - Housetraining/Spraying/Marking Issues,Greyhound,Mixed, Terrier,Tan,White,Behaviour - Housetraining/Spraying/Marking Issues,Yes,Moving/Evicted - Cant Take Pet Where Owner Going,No,,,,,,,,,,,,,,,,Cant Afford Spay/Neuter,Labrador Retriever,Mixed, American Staffordshire Terrier,Tan,White,Cant Afford Spay/Neuter,Yes,Behaviour - Destructive (Chews/Digs/Scratches/etc),No,,,,,,,,,,,,,,,,3,80,20,The reason that has no solution for the owner is the primary reason for surredner.,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,7,the biggest reason for owner surrender requests are due to the current housing crisis. Many people cannot find or afford pet-friendly housing.,Scenario#1-DatainputScenario#2-DatainputScenario#3-DatainputScenario#4-Datainput
100,134,TRUE,"YES, I consent to participate in this study",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,134,TRUE,"YES, I consent to participate in this study",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1965,TRUE,"YES, I consent to participate in this study",Yes,Yes,Georgia,> 1 -  2 years,Private with municipal contract(s),,Private with municipal contract(s),Limited intake (only when space in the shelter is available for that animal),,Limited intake (only when space in the shelter is available for that animal),1600,50,Petpoint,,Petpoint,Petpoint,Behaviour - Too Active,German Shepherd,Mixed, Labrador Retriever,Brown,Black,Life Change - New Baby/Divorce/Relation Split/etc.,Yes,Behaviour - Growls/Lunges/Claws/Hisses At People,Yes,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,,,Behaviour - Pet Has Anxiety,Labrador Retriever,Mixed, Terrier,Black,White,Behaviour - Pet Has Anxiety,Yes,No Time For Pet/Pet Is Too Much Responsibility,Yes,Life Change-Human Illness/Injury/CareHome/Hospital,No,,,,,,,,,,,,,,No Time For Pet/Pet Is Too Much Responsibility,Labrador Retriever,Mixed, German Shepherd,Tan,White,Behaviour - Housetraining/Spraying/Marking Issues,Yes,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),No,,,,,,,,,,,,,,,,Behaviour - Keeps Escaping,Australian Cattle Dog/Red Heeler,Mixed, Labrador Retriever,White,Red Brown,Behaviour - Keeps Escaping,Yes,Cant Afford Spay/Neuter,No,,,,,,,,,,,,,,,,6,70,60,determine the many problem/ issue with owning the pet ,Strongly Agree,Neutral,Somewhat Agree,Neutral,Agree,7,I am often faced with surrender reason regarding the health of owner or new additions/ new baby,Scenario#3-DatainputScenario#1-DatainputScenario#2-DatainputScenario#4-Datainput
100,6590,TRUE,"YES, I consent to participate in this study",Yes,Yes,Saskatchewan,5 + years,Other:,non-profit with City pound,Private with municipal contract(s),Other:,Limited except for Pound animals,Limited intake (only when space in the shelter is available for that animal),2000,15,Chameleon,,Chameleon,Chameleon,Behaviour - Too Active,Black Mouthcur,Mixed, German Shepherd,Tan,Black,Behaviour - Too Active,No,,,,,,,,,,,,,,,,,,Life Change-Human Illness/Injury/CareHome/Hospital,Pit Bull Terrier,Mixed, Labrador Retriever,Black,White,Life Change-Human Illness/Injury/CareHome/Hospital,Yes,Behaviour - Too Active,Yes,Cant Afford Vet Expenses for Chronic Condition,No,,,,,,,,,,,,,,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),Greyhound,Mixed, Labrador Retriever,Tan,White,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),No,,,,,,,,,,,,,,,,,,Allergies - Person Has Allergies To Pet,Labrador Retriever,Mixed, Black Mouthcur,Cream,Tan,Allergies - Person Has Allergies To Pet,Yes,Cant Afford Spay/Neuter,Yes,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),No,,,,,,,,,,,,,,7,70,51,"The primary reason is usually an owner problem, due to lack of time to train properly having been given choices on how to deal with what they believe is the animal's behaviour/problem.",Strongly Agree,Somewhat Disagree,Agree,Somewhat Agree,Somewhat Agree,7,"As at this time we take very few owner surrenders due to lack of space and having a contract with the City to have the pound at our shelter. We take information from owners and put them on a waiting list. When speaking with these people, the reasons are similar to the senarios  in this survey.",Scenario#2-DatainputScenario#1-DatainputScenario#3-DatainputScenario#4-Datainput
100,1808,TRUE,"YES, I consent to participate in this study",Yes,Yes,Texas,5 + years,Municipally (governmentally) operated,,Municipally (governmentally) operated,Open intake (no appointment),,Open intake (no appointment),25000,15,Chameleon,,Chameleon,Chameleon,No Time For Pet/Pet Is Too Much Responsibility,German Shepherd,Mixed, Labrador Retriever,Tan,Brown,Life Change - New Baby/Divorce/Relation Split/etc.,Yes,Behaviour - Undersocialized,Yes,Behaviour - Growls/Lunges/Claws/Hisses At Animals,No,,,,,,,,,,,,,,No Time For Pet/Pet Is Too Much Responsibility,Labrador Retriever,Mixed, American Staffordshire Terrier,Black,White,No Time For Pet/Pet Is Too Much Responsibility,Yes,Behaviour - Destructive (Chews/Digs/Scratches/etc),No,,,,,,,,,,,,,,,,Behaviour - Housetraining/Spraying/Marking Issues,Labrador Retriever,Mixed, Pointer,Tan,Brown,No Time For Pet/Pet Is Too Much Responsibility,Yes,Behaviour - Housetraining/Spraying/Marking Issues,Yes,Behaviour - Undersocialized,No,,,,,,,,,,,,,,No Time For Pet/Pet Is Too Much Responsibility,Australian Cattle Dog/Red Heeler,Mixed, Labrador Retriever,Cream,White,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),Yes,Landlord Does Not Allow Pets,Yes,Cant Afford Spay/Neuter,No,,,,,,,,,,,,,,3,95,10,"What is going to guide the trainers and future adopters.  If the reason is clearly that the previous owners spent little time on them, then lack of training is the reason.  ",Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,10,"They reflect what we see but add in more lack of medical or self diagnosis (googling stuff and saying it's cancer etc).  Embelishing the medical decline to justify not taking to a vet.
Saying they have ""worked"" with the pet when they have put no time into training. ",Scenario#1-DatainputScenario#3-DatainputScenario#4-DatainputScenario#2-Datainput
100,769,TRUE,"YES, I consent to participate in this study",Yes,Yes,Tennessee,5 + years,Municipally (governmentally) operated,,Municipally (governmentally) operated,Other:,All of the above,Mixed intake types,15000,30,Shelterluv,,Shelterluv,Shelterluv,Behaviour - Too Active,Pit Bull Terrier,Mixed, Pit Bull Terrier,Brown,Black,Behaviour - Too Active,Yes,Life Change - New Baby/Divorce/Relation Split/etc.,No,,,,,,,,,,,,,,,,Life Change-Human Illness/Injury/CareHome/Hospital,Pit Bull Terrier,Mixed, Labrador Retriever,Black,White,Life Change-Human Illness/Injury/CareHome/Hospital,Yes,Behaviour - Destructive (Chews/Digs/Scratches/etc),No,,,,,,,,,,,,,,,,Moving/Evicted - Cant Take Pet Where Owner Going,Labrador Retriever,Mixed, Pit Bull Terrier,Tan,White,Moving/Evicted - Cant Take Pet Where Owner Going,Yes,Behaviour - Housetraining/Spraying/Marking Issues,No,,,,,,,,,,,,,,,,Allergies - Person Has Allergies To Pet,Labrador Retriever,Mixed, Pit Bull Terrier,Tan,None,Allergies - Person Has Allergies To Pet,Yes,Behaviour - Keeps Escaping,No,,,,,,,,,,,,,,,,7,37,37,Whatever the biggest complaint is,Agree,Disagree,Disagree,Somewhat Disagree,Agree,4,People just do not want the dog anymore. Period. No reason. ,Scenario#3-DatainputScenario#2-DatainputScenario#4-DatainputScenario#1-Datainput
52,999,FALSE,"YES, I consent to participate in this study",Yes,Yes,Saskatchewan,5 + years,Private foster-based rescue,,Private shelter/rescue,Other:,Foster placed,Limited intake (only when space in the shelter is available for that animal),250,10,Petpoint,,Petpoint,Petpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unwanted Litter,Labrador Retriever,Mixed, Pit Bull Terrier,Tan,White,Unwanted Litter,Yes,No Time For Pet/Pet Is Too Much Responsibility,Yes,Moving/Evicted - Cant Take Pet Where Owner Going,Yes,Behaviour - Housetraining/Spraying/Marking Issues,No,,,,,,,,,,,,Behaviour - Destructive (Chews/Digs/Scratches/etc),Labrador Retriever,Mixed, Australian Shepherd,Tan,White,Behaviour - Destructive (Chews/Digs/Scratches/etc),Yes,Behaviour - Keeps Escaping,Yes,Allergies - Person Has Allergies To Pet,Yes,Behaviour - Growls/Lunges/Claws/Hisses At Animals,Yes,Behaviour - Undersocialized,No,,,,,,,,,,,,,,,,,,,,,Scenario#3-DatainputScenario#4-DatainputScenario#1-DatainputScenario#2-Datainput
100,5503,TRUE,"YES, I consent to participate in this study",Yes,Yes,California,> 2 - 5 years,Municipally (governmentally) operated,,Municipally (governmentally) operated,Other:,both no appt and appt based,Mixed intake types,5940,7,Chameleon,,Chameleon,Chameleon,Life Change - New Baby/Divorce/Relation Split/etc.,Mastiff,Mixed, German Shepherd,Fawn,Black,Life Change - New Baby/Divorce/Relation Split/etc.,Yes,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,,,,,Life Change-Human Illness/Injury/CareHome/Hospital,Cane Corso,Mixed, Labrador Retriever,Black,White,Life Change-Human Illness/Injury/CareHome/Hospital,Yes,Behaviour - Pet Has Anxiety,No,,,,,,,,,,,,,,,,Unwanted Litter,Carolina Dog,Purebred,,Apricot,Cream,Moving/Evicted - Cant Take Pet Where Owner Going,Yes,No Time For Pet/Pet Is Too Much Responsibility,Yes,Behaviour - Undersocialized,Yes,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),Yes,Behaviour - Housetraining/Spraying/Marking Issues,No,,,,,,,,,,Allergies - Person Has Allergies To Pet,Labrador Retriever,Mixed, Australian Cattle Dog/Red Heeler,Yellow,Ticked,Allergies - Person Has Allergies To Pet,No,,,,,,,,,,,,,,,,,,5,87,45,Based on what the owner originally states I can ask questions to drill down to the primary reason.,Somewhat Agree,Strongly Agree,Agree,Disagree,Agree,5,"People are very vague/dishonest on the reason they surrender or not even acknowledge the animal is theirs, they say they found the animal.",Scenario#2-DatainputScenario#3-DatainputScenario#1-DatainputScenario#4-Datainput
100,3799,TRUE,"YES, I consent to participate in this study",Yes,Yes,Arizona,5 + years,Private shelter,,Private shelter/rescue,Limited intake (only when space in the shelter is available for that animal),,Limited intake (only when space in the shelter is available for that animal),2500,15,Petpoint,,Petpoint,Petpoint,Behaviour - Too Active,German Shepherd,Mixed, American Staffordshire Terrier,Brown,Brown,Life Change - New Baby/Divorce/Relation Split/etc.,Yes,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,,,,,No Time For Pet/Pet Is Too Much Responsibility,Labrador Retriever,Mixed, American Staffordshire Terrier,Black,White,Life Change-Human Illness/Injury/CareHome/Hospital,No,,,,,,,,,,,,,,,,,,Moving/Evicted - Cant Take Pet Where Owner Going,Labrador Retriever,Mixed, Australian Cattle Dog/Red Heeler,Tan,White,No Time For Pet/Pet Is Too Much Responsibility,Yes,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),No,,,,,,,,,,,,,,,,Behaviour - Keeps Escaping,Australian Cattle Dog/Red Heeler,Mixed, Labrador Retriever,Red Merle,White,Behaviour - Keeps Escaping,Yes,Behaviour - Growls/Lunges/Claws/Hisses At Animals,Yes,Allergies - Person Has Allergies To Pet,No,,,,,,,,,,,,,,6,50,50,What is legally written as the reason for surrender. It is there own handwriting and can not be disputed based on their words. ,Agree,Somewhat Disagree,Somewhat Agree,Disagree,Agree,6,The scenarios represent the stories that are told once the dog/cat has been approved for an intake appointment based on a questionnaire to determine fit for our shelter. At times what the original reason and the reason written on the legal transfer or ownership form can be different so we utilize what is in their own handwriting as the reason for our database.,Scenario#3-DatainputScenario#2-DatainputScenario#1-DatainputScenario#4-Datainput
9,357,FALSE,"YES, I consent to participate in this study",Yes,Yes,Wisconsin,> 2 - 5 years,Private with municipal contract(s),,Private with municipal contract(s),Open intake (no appointment),,Open intake (no appointment),200,10,Other:,,Other:,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#4-DatainputScenario#1-DatainputScenario#3-DatainputScenario#2-Datainput
2,679,FALSE,"YES, I consent to participate in this study",Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4293,FALSE,"YES, I consent to participate in this study",Yes,Yes,Mississippi,5 + years,Private with municipal contract(s),,Private with municipal contract(s),Appointment-based,,Appointment-based,2350,54,Petpoint,,Petpoint,Petpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#1-DatainputScenario#4-DatainputScenario#3-DatainputScenario#2-Datainput
100,20055,TRUE,"YES, I consent to participate in this study",Yes,Yes,Florida,6 months - 1 year,Municipally (governmentally) operated,,Municipally (governmentally) operated,Appointment-based,,Appointment-based,12000,40,Chameleon,,Chameleon,Chameleon,Life Change - New Baby/Divorce/Relation Split/etc.,German Shepherd,Mixed, Pit Bull Terrier,Tan,Black,Life Change - New Baby/Divorce/Relation Split/etc.,Yes,Behaviour - Undersocialized,No,,,,,,,,,,,,,,,,Life Change-Human Illness/Injury/CareHome/Hospital,American Staffordshire Terrier,Mixed, Labrador Retriever,Black,White,Cant Afford Vet Expenses for Procedure/Illness,Yes,Cant Focus On Pets Medical Needs (Not Due To Cost),Yes,Life Change-Human Illness/Injury/CareHome/Hospital,Yes,Behaviour - Destructive (Chews/Digs/Scratches/etc),No,,,,,,,,,,,,Behaviour - Housetraining/Spraying/Marking Issues,Belgian Shepherd - Tervueren,Mixed, Shiba Inu,Tan,White,Behaviour - Housetraining/Spraying/Marking Issues,Yes,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),Yes,Too Many Animals,No,,,,,,,,,,,,,,Behaviour - Keeps Escaping,Labrador Retriever,Mixed, German Shepherd,White Merle,Tan Points,Behaviour - Keeps Escaping,Yes,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),Yes,Allergies - Person Has Allergies To Pet,Yes,Cant Afford Spay/Neuter,No,,,,,,,,,,,,3,95,50,Tend to focus on what the surrendering person says is the primary issue,Strongly Agree,Strongly Disagree,Agree,Neutral,Agree,6,"We're having tons of surrenders due to COVID impacts on housing market (increased rent costs and decreased availability), inflationary impacts to household budgets making it difficult to afford food/vet care, and increase in number of hours people work and no longer have time for a pet (which results in behavior problems).",Scenario#3-DatainputScenario#1-DatainputScenario#4-DatainputScenario#2-Datainput
100,1357,TRUE,"YES, I consent to participate in this study",Yes,Yes,California,5 + years,Municipally (governmentally) operated,,Municipally (governmentally) operated,Limited intake (only when space in the shelter is available for that animal),,Limited intake (only when space in the shelter is available for that animal),1200,45,ShelterBuddy,,ShelterBuddy,ShelterBuddy,Behaviour - Too Active,Boxer,Mixed, German Shepherd,Brown,Black,Life Change - New Baby/Divorce/Relation Split/etc.,Yes,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,,,,,Home - Pet Is Showing Signs Of Stress In The Home,Border Collie,Mixed, Labrador Retriever,Black,White,Life Change-Human Illness/Injury/CareHome/Hospital,Yes,Cant Afford Food/Grooming/General Expenses,No,,,,,,,,,,,,,,,,Unwanted Litter,German Shepherd,Mixed, Basenji,Tan,White,Behaviour - Housetraining/Spraying/Marking Issues,No,,,,,,,,,,,,,,,,,,Behaviour - Keeps Escaping,Australian Cattle Dog/Red Heeler,Mixed, Terrier,Red Merle,White,Cant Afford Spay/Neuter,No,,,,,,,,,,,,,,,,,,7,85,55,"Whatever is most prevalent, behavior, medical or aggressive nature with people or other animals. ",Agree,Somewhat Agree,Agree,Neutral,Agree,9,"You have to ask a lot of questions, to get to the core reason they are seeking to rehome the pet.  I try to let them know that being honest and up front is the best scenario for us to find a more suitable home for the pet.  They generally come in with just one reason that has made the decision for them and that is what they stick with.  But after asking some open ended questions you will find out the other causes for seeking surrendering of their pet.",Scenario#2-DatainputScenario#3-DatainputScenario#4-DatainputScenario#1-Datainput
2,1662,FALSE,"YES, I consent to participate in this study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,26,FALSE,"YES, I consent to participate in this study",Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,25,TRUE,"YES, I consent to participate in this study",Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
